Pollster Name,Methodology,State,sample_size,Type of Voter,Candidate Favored,Percentage
Focaldata,NA,Wisconsin,1019,rv,Chase Oliver,0
InsiderAdvantage,Text,Pennsylvania,800,lv,Kamala Harris,48.4
InsiderAdvantage,Text,Pennsylvania,800,lv,Donald Trump,49.8
Morning Consult,Online Panel,NA,11022,lv,Kamala Harris,51
Morning Consult,Online Panel,NA,11022,lv,Donald Trump,45
Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,Georgia,1098,lv,Kamala Harris,44.5
Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,Georgia,1098,lv,Donald Trump,46.2
Big Village,Online Panel,NA,2027,a,Kamala Harris,44.9
Big Village,Online Panel,NA,2027,a,Donald Trump,39.4
Big Village,Online Panel,NA,1724,rv,Kamala Harris,47.7
Big Village,Online Panel,NA,1724,rv,Donald Trump,42.5
Big Village,Online Panel,NA,1568,lv,Kamala Harris,50.5
Big Village,Online Panel,NA,1568,lv,Donald Trump,43.4
University of Georgia School of Public and International Affairs,Live Phone,Georgia,1000,lv,Kamala Harris,44.4
University of Georgia School of Public and International Affairs,Live Phone,Georgia,1000,lv,Donald Trump,46.9
University of Georgia School of Public and International Affairs,Live Phone,Georgia,1000,lv,Chase Oliver,0.3
University of Georgia School of Public and International Affairs,Live Phone,Georgia,1000,lv,Jill Stein,0.1
University of Georgia School of Public and International Affairs,Live Phone,Georgia,1000,lv,Cornel West,0.7
University of Georgia School of Public and International Affairs,Live Phone,Georgia,1000,lv,Claudia De La Cruz,0
Pan Atlantic Research,Online Panel,Maine,812,lv,Kamala Harris,50
Pan Atlantic Research,Online Panel,Maine,812,lv,Donald Trump,41
Pan Atlantic Research,Online Panel,Maine,812,lv,Cornel West,1
Pan Atlantic Research,Online Panel,Maine,812,lv,Jill Stein,1
Pan Atlantic Research,Online Panel,Maine,812,lv,Chase Oliver,1
Pan Atlantic Research,Online Panel,Maine CD-1,414,lv,Kamala Harris,58
Pan Atlantic Research,Online Panel,Maine CD-1,414,lv,Donald Trump,32
Pan Atlantic Research,Online Panel,Maine CD-2,398,lv,Kamala Harris,42
Pan Atlantic Research,Online Panel,Maine CD-2,398,lv,Donald Trump,49
Franklin & Marshall College Center for Opinion Research,Mail-to-Web/Mail-to-Phone,Pennsylvania,890,rv,Kamala Harris,49
Franklin & Marshall College Center for Opinion Research,Mail-to-Web/Mail-to-Phone,Pennsylvania,890,rv,Donald Trump,46
Franklin & Marshall College Center for Opinion Research,Mail-to-Web/Mail-to-Phone,Pennsylvania,890,rv,Jill Stein,1
Franklin & Marshall College Center for Opinion Research,Mail-to-Web/Mail-to-Phone,Pennsylvania,890,rv,Chase Oliver,1
Morning Consult,Online Panel,NA,10868,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,10868,lv,Donald Trump,45
Suffolk University,Live Phone,Pennsylvania,500,lv,Kamala Harris,48.6
Suffolk University,Live Phone,Pennsylvania,500,lv,Donald Trump,45.6
Suffolk University,Live Phone,Pennsylvania,500,lv,Chase Oliver,0.4
Suffolk University,Live Phone,Pennsylvania,500,lv,Jill Stein,0.2
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Wisconsin,600,lv,Kamala Harris,48
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Wisconsin,600,lv,Donald Trump,45
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Wisconsin,600,lv,Robert F. Kennedy,2
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Wisconsin,600,lv,Jill Stein,1
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Wisconsin,600,lv,Chase Oliver,0
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Wisconsin,600,lv,Cornel West,0
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Wisconsin,600,lv,Randall A. Terry,0
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Wisconsin,600,lv,Kamala Harris,49
"Fabrizio, Lee & Associates/Impact Research",Live Phone,Wisconsin,600,lv,Donald Trump,48
Keating Research,Live Phone/Text-to-Web,Colorado,500,lv,Kamala Harris,53
Keating Research,Live Phone/Text-to-Web,Colorado,500,lv,Donald Trump,42
Data for Progress,Online Panel,NA,1283,lv,Kamala Harris,50
Data for Progress,Online Panel,NA,1283,lv,Donald Trump,46
Emerson College,Online Panel/Text-to-Web,Maryland,890,lv,Kamala Harris,65.3
Emerson College,Online Panel/Text-to-Web,Maryland,890,lv,Donald Trump,33.3
Emerson College,Online Panel/Text-to-Web,Missouri,850,lv,Kamala Harris,43.4
Emerson College,Online Panel/Text-to-Web,Missouri,850,lv,Donald Trump,55.2
Emerson College,Online Panel/Text-to-Web,Indiana,1000,lv,Kamala Harris,40.7
Emerson College,Online Panel/Text-to-Web,Indiana,1000,lv,Donald Trump,57.9
YouGov,Online Panel,NA,1177,rv,Kamala Harris,50
YouGov,Online Panel,NA,1177,rv,Donald Trump,45
YouGov,Online Panel,NA,1090,lv,Kamala Harris,50
YouGov,Online Panel,NA,1090,lv,Donald Trump,46
YouGov,Online Panel,NA,1175,rv,Kamala Harris,48
YouGov,Online Panel,NA,1175,rv,Donald Trump,44
YouGov,Online Panel,NA,1175,rv,Cornel West,1
YouGov,Online Panel,NA,1175,rv,Jill Stein,1
YouGov,Online Panel,NA,1175,rv,Chase Oliver,1
YouGov,Online Panel,NA,1090,lv,Kamala Harris,49
YouGov,Online Panel,NA,1090,lv,Donald Trump,45
YouGov,Online Panel,NA,1090,lv,Cornel West,1
YouGov,Online Panel,NA,1090,lv,Jill Stein,1
YouGov,Online Panel,NA,1090,lv,Chase Oliver,1
TIPP Insights,Online Panel,NA,1721,rv,Kamala Harris,47
TIPP Insights,Online Panel,NA,1721,rv,Donald Trump,43
TIPP Insights,Online Panel,NA,1721,rv,Kamala Harris,45
TIPP Insights,Online Panel,NA,1721,rv,Donald Trump,41
TIPP Insights,Online Panel,NA,1721,rv,Robert F. Kennedy,5
TIPP Insights,Online Panel,North Carolina,973,lv,Kamala Harris,45.9
TIPP Insights,Online Panel,North Carolina,973,lv,Donald Trump,48.9
Ipsos,Probability Panel,NA,3276,a,Kamala Harris,51
Ipsos,Probability Panel,NA,3276,a,Donald Trump,46
Ipsos,Probability Panel,NA,2772,rv,Kamala Harris,51
Ipsos,Probability Panel,NA,2772,rv,Donald Trump,47
Ipsos,Probability Panel,NA,2196,lv,Kamala Harris,52
Ipsos,Probability Panel,NA,2196,lv,Donald Trump,46
Ipsos,Probability Panel,NA,3276,a,Kamala Harris,51
Ipsos,Probability Panel,NA,3276,a,Donald Trump,45
Ipsos,Probability Panel,NA,3276,a,Cornel West,1
Ipsos,Probability Panel,NA,3276,a,Jill Stein,1
Ipsos,Probability Panel,NA,3276,a,Chase Oliver,1
Ipsos,Probability Panel,NA,2772,rv,Kamala Harris,50
Ipsos,Probability Panel,NA,2772,rv,Donald Trump,46
Ipsos,Probability Panel,NA,2772,rv,Cornel West,1
Ipsos,Probability Panel,NA,2772,rv,Jill Stein,1
Ipsos,Probability Panel,NA,2772,rv,Chase Oliver,1
Ipsos,Probability Panel,NA,2196,lv,Kamala Harris,51
Ipsos,Probability Panel,NA,2196,lv,Donald Trump,46
Ipsos,Probability Panel,NA,2196,lv,Cornel West,1
Ipsos,Probability Panel,NA,2196,lv,Jill Stein,1
Ipsos,Probability Panel,NA,2196,lv,Chase Oliver,0
Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,Nevada,1079,lv,Kamala Harris,45.3
Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,Nevada,1079,lv,Donald Trump,43.5
Morning Consult,Online Panel,NA,10270,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,10270,lv,Donald Trump,45
HarrisX,Online Panel,NA,3018,rv,Kamala Harris,52
HarrisX,Online Panel,NA,3018,rv,Donald Trump,48
HarrisX,Online Panel,NA,3018,rv,Kamala Harris,50
HarrisX,Online Panel,NA,3018,rv,Donald Trump,47
HarrisX,Online Panel,NA,3018,rv,Cornel West,2
HarrisX,Online Panel,NA,3018,rv,Jill Stein,1
Change Research,Text-to-Web/Online Ad,Missouri,1237,rv,Kamala Harris,41
Change Research,Text-to-Web/Online Ad,Missouri,1237,rv,Donald Trump,50
J.L. Partners,Live Phone/Online Panel/Text-to-Web,NA,744,a,Kamala Harris,47
J.L. Partners,Live Phone/Online Panel/Text-to-Web,NA,744,a,Donald Trump,42
J.L. Partners,Live Phone/Online Panel/Text-to-Web,NA,744,a,Robert F. Kennedy,3
J.L. Partners,Live Phone/Online Panel/Text-to-Web,NA,744,a,Jill Stein,1
J.L. Partners,Live Phone/Online Panel/Text-to-Web,NA,744,a,Cornel West,1
J.L. Partners,Live Phone/Online Panel/Text-to-Web,NA,744,a,Chase Oliver,1
Research & Polling,Live Phone,New Mexico,532,lv,Kamala Harris,49
Research & Polling,Live Phone,New Mexico,532,lv,Donald Trump,39
Elon University,Online Panel,North Carolina,800,rv,Kamala Harris,46
Elon University,Online Panel,North Carolina,800,rv,Donald Trump,45
Redfield & Wilton Strategies,Online Panel,NA,1952,lv,Kamala Harris,44
Redfield & Wilton Strategies,Online Panel,NA,1952,lv,Donald Trump,42
Redfield & Wilton Strategies,Online Panel,NA,1952,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,NA,1952,lv,Jill Stein,1
InsiderAdvantage,Text,Michigan,800,lv,Kamala Harris,48
InsiderAdvantage,Text,Michigan,800,lv,Donald Trump,48.6
Ipsos,Probability Panel,NA,1405,rv,Kamala Harris,47
Ipsos,Probability Panel,NA,1405,rv,Donald Trump,42
Ipsos,Probability Panel,NA,1690,a,Kamala Harris,43
Ipsos,Probability Panel,NA,1690,a,Donald Trump,39
Quantus Polls and News,Online Panel,North Carolina,815,lv,Kamala Harris,46.8
Quantus Polls and News,Online Panel,North Carolina,815,lv,Donald Trump,48.4
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Kamala Harris,51
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Donald Trump,43
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Chase Oliver,1
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Jill Stein,1
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Cornel West,0
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Kamala Harris,51
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Donald Trump,43
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Chase Oliver,1
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Jill Stein,1
Saint Anselm College Survey Center,Online Panel,New Hampshire,2241,lv,Cornel West,0
Alaska Survey Research,Online Panel,Alaska,1254,lv,Kamala Harris,42
Alaska Survey Research,Online Panel,Alaska,1254,lv,Donald Trump,47
Alaska Survey Research,Online Panel,Alaska,1254,lv,Robert F. Kennedy,4
Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,North Carolina,1094,lv,Kamala Harris,46
Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,North Carolina,1094,lv,Donald Trump,48.4
InsiderAdvantage,NA,Wisconsin,800,lv,Kamala Harris,49
InsiderAdvantage,NA,Wisconsin,800,lv,Donald Trump,46.6
AtlasIntel,NA,NA,1775,lv,Kamala Harris,48
AtlasIntel,NA,NA,1775,lv,Donald Trump,50.9
AtlasIntel,NA,NA,1775,lv,Kamala Harris,47.3
AtlasIntel,NA,NA,1775,lv,Donald Trump,50.9
AtlasIntel,NA,NA,1775,lv,Jill Stein,0.4
AtlasIntel,NA,NA,1775,lv,Cornel West,0.2
AtlasIntel,NA,NA,1775,lv,Chase Oliver,0.1
Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,Arizona,1088,lv,Kamala Harris,45.5
Trafalgar Group,IVR/Live Phone/Text/Online Panel/Email,Arizona,1088,lv,Donald Trump,47.1
Morning Consult,Online Panel,NA,10100,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,10100,lv,Donald Trump,45
RMG Research,NA,NA,2756,lv,Kamala Harris,51
RMG Research,NA,NA,2756,lv,Donald Trump,47
GQR,NA,Missouri,645,lv,Kamala Harris,44
GQR,NA,Missouri,645,lv,Donald Trump,55
GQR,NA,Missouri,645,lv,Chase Oliver,1
Morning Consult,Online Panel,NA,3317,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,3317,lv,Donald Trump,45
Mitchell Research & Communications,IVR/Text-to-Web,Michigan,580,lv,Kamala Harris,48
Mitchell Research & Communications,IVR/Text-to-Web,Michigan,580,lv,Donald Trump,48
Mitchell Research & Communications,IVR/Text-to-Web,Michigan,580,lv,Kamala Harris,47
Mitchell Research & Communications,IVR/Text-to-Web,Michigan,580,lv,Donald Trump,46
Mitchell Research & Communications,IVR/Text-to-Web,Michigan,580,lv,Robert F. Kennedy,2
Mitchell Research & Communications,IVR/Text-to-Web,Michigan,580,lv,Joseph Kishore,0
Mitchell Research & Communications,IVR/Text-to-Web,Michigan,580,lv,Jill Stein,1
Mitchell Research & Communications,IVR/Text-to-Web,Michigan,580,lv,Randall A. Terry,0
Mitchell Research & Communications,IVR/Text-to-Web,Michigan,580,lv,Cornel West,0
SoCal Strategies,Online Panel,NA,719,lv,Kamala Harris,48
SoCal Strategies,Online Panel,NA,719,lv,Donald Trump,45
Leger,Online Panel,NA,1174,lv,Kamala Harris,47
Leger,Online Panel,NA,1174,lv,Donald Trump,44
Morning Consult,Online Panel,NA,9889,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,9889,lv,Donald Trump,46
Selzer & Co.,Live Phone,Iowa,656,lv,Kamala Harris,43
Selzer & Co.,Live Phone,Iowa,656,lv,Donald Trump,47
Selzer & Co.,Live Phone,Iowa,656,lv,Robert F. Kennedy,6
Selzer & Co.,Live Phone,Iowa,656,lv,Chase Oliver,1
Morning Consult,Online Panel,NA,3204,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,3204,lv,Donald Trump,46
YouGov,Online Panel,NA,1464,rv,Kamala Harris,45
YouGov,Online Panel,NA,1464,rv,Donald Trump,45
YouGov,Online Panel,NA,1464,rv,Jill Stein,1
YouGov,Online Panel,NA,1464,rv,Cornel West,1
Morning Consult,Online Panel,NA,10482,lv,Kamala Harris,50
Morning Consult,Online Panel,NA,10482,lv,Donald Trump,46
ActiVote,App Panel,Georgia,400,lv,Kamala Harris,49.8
ActiVote,App Panel,Georgia,400,lv,Donald Trump,50.2
Morning Consult,Online Panel,NA,10884,lv,Kamala Harris,49
Morning Consult,Online Panel,NA,10884,lv,Donald Trump,46
Data Orbital,Live Phone/Text-to-Web,Arizona,550,lv,Kamala Harris,46
Data Orbital,Live Phone/Text-to-Web,Arizona,550,lv,Donald Trump,46.2
Redfield & Wilton Strategies,Online Panel,North Carolina,495,lv,Kamala Harris,45
Redfield & Wilton Strategies,Online Panel,North Carolina,495,lv,Donald Trump,44
Redfield & Wilton Strategies,Online Panel,North Carolina,495,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,North Carolina,495,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,Arizona,765,lv,Kamala Harris,46
Redfield & Wilton Strategies,Online Panel,Arizona,765,lv,Donald Trump,47
Redfield & Wilton Strategies,Online Panel,Arizona,765,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,Arizona,765,lv,Jill Stein,1
Redfield & Wilton Strategies,Online Panel,Florida,1465,lv,Kamala Harris,44
Redfield & Wilton Strategies,Online Panel,Florida,1465,lv,Donald Trump,50
Redfield & Wilton Strategies,Online Panel,Florida,1465,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,Florida,1465,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,Georgia,562,lv,Kamala Harris,47
Redfield & Wilton Strategies,Online Panel,Georgia,562,lv,Donald Trump,49
Redfield & Wilton Strategies,Online Panel,Georgia,562,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,Georgia,562,lv,Jill Stein,1
Redfield & Wilton Strategies,Online Panel,Michigan,556,lv,Kamala Harris,48
Redfield & Wilton Strategies,Online Panel,Michigan,556,lv,Donald Trump,45
Redfield & Wilton Strategies,Online Panel,Michigan,556,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,Michigan,556,lv,Jill Stein,1
Redfield & Wilton Strategies,Online Panel,Minnesota,617,lv,Kamala Harris,51
Redfield & Wilton Strategies,Online Panel,Minnesota,617,lv,Donald Trump,44
Redfield & Wilton Strategies,Online Panel,Minnesota,617,lv,Chase Oliver,0
Redfield & Wilton Strategies,Online Panel,Minnesota,617,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,Nevada,698,lv,Kamala Harris,45
Redfield & Wilton Strategies,Online Panel,Nevada,698,lv,Donald Trump,46
Redfield & Wilton Strategies,Online Panel,Nevada,698,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,Nevada,698,lv,Jill Stein,1
Redfield & Wilton Strategies,Online Panel,New Mexico,521,lv,Kamala Harris,49
Redfield & Wilton Strategies,Online Panel,New Mexico,521,lv,Donald Trump,44
Redfield & Wilton Strategies,Online Panel,New Mexico,521,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,New Mexico,521,lv,Jill Stein,1
Redfield & Wilton Strategies,Online Panel,Pennsylvania,801,lv,Kamala Harris,45
Redfield & Wilton Strategies,Online Panel,Pennsylvania,801,lv,Donald Trump,45
Redfield & Wilton Strategies,Online Panel,Pennsylvania,801,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,Pennsylvania,801,lv,Jill Stein,0
Redfield & Wilton Strategies,Online Panel,Wisconsin,626,lv,Kamala Harris,49
Redfield & Wilton Strategies,Online Panel,Wisconsin,626,lv,Donald Trump,46
Redfield & Wilton Strategies,Online Panel,Wisconsin,626,lv,Chase Oliver,1
Redfield & Wilton Strategies,Online Panel,Wisconsin,626,lv,Jill Stein,0
CWS Research,Text-to-Web,Texas,504,lv,Kamala Harris,41
CWS Research,Text-to-Web,Texas,504,lv,Donald Trump,51
CWS Research,Text-to-Web,Texas,504,lv,Chase Oliver,2
CWS Research,Text-to-Web,Texas,504,lv,Jill Stein,0
ActiVote,App Panel,NA,1000,lv,Kamala Harris,51.2
ActiVote,App Panel,NA,1000,lv,Donald Trump,48.8
Research America,Live Phone/Online Panel,Virginia,1000,a,Kamala Harris,44
Research America,Live Phone/Online Panel,Virginia,1000,a,Donald Trump,44
Research America,Live Phone/Online Panel,Virginia,1000,a,Robert F. Kennedy,2
Research America,Live Phone/Online Panel,Virginia,1000,a,Jill Stein,0
Research America,Live Phone/Online Panel,Virginia,1000,a,Chase Oliver,0
Research America,Live Phone/Online Panel,Virginia,756,lv,Kamala Harris,47
Research America,Live Phone/Online Panel,Virginia,756,lv,Donald Trump,46
Research America,Live Phone/Online Panel,Virginia,756,lv,Robert F. Kennedy,2
Research America,Live Phone/Online Panel,Virginia,756,lv,Jill Stein,0
Research America,Live Phone/Online Panel,Virginia,756,lv,Chase Oliver,0
Research America,Live Phone/Online Panel,Virginia,1000,a,Kamala Harris,45
Research America,Live Phone/Online Panel,Virginia,1000,a,Donald Trump,45
Research America,Live Phone/Online Panel,Virginia,756,lv,Kamala Harris,48
Research America,Live Phone/Online Panel,Virginia,756,lv,Donald Trump,46
Public Policy Institute of California,Probability Panel,California,1071,lv,Kamala Harris,60
Public Policy Institute of California,Probability Panel,California,1071,lv,Donald Trump,29
Public Policy Institute of California,Probability Panel,California,1071,lv,Robert F. Kennedy,4
Public Policy Institute of California,Probability Panel,California,1071,lv,Chase Oliver,1
Public Policy Institute of California,Probability Panel,California,1071,lv,Jill Stein,1
Public Policy Institute of California,Probability Panel,California,1071,lv,Claudia De La Cruz,1
Big Village,Online Panel,NA,2028,a,Kamala Harris,43.9
Big Village,Online Panel,NA,2028,a,Donald Trump,40.5
Big Village,Online Panel,NA,1722,rv,Kamala Harris,47.5
Big Village,Online Panel,NA,1722,rv,Donald Trump,43.2
Big Village,Online Panel,NA,1546,lv,Kamala Harris,49.3
Big Village,Online Panel,NA,1546,lv,Donald Trump,44.7
Morning Consult,Online Panel,NA,10607,lv,Kamala Harris,49
Morning Consult,Online Panel,NA,10607,lv,Donald Trump,46
Quinnipiac University,Live Phone,North Carolina,940,lv,Kamala Harris,49
Quinnipiac University,Live Phone,North Carolina,940,lv,Donald Trump,46
Quinnipiac University,Live Phone,North Carolina,940,lv,Jill Stein,1
Quinnipiac University,Live Phone,North Carolina,940,lv,Chase Oliver,0
Quinnipiac University,Live Phone,North Carolina,940,lv,Cornel West,0
Quinnipiac University,Live Phone,North Carolina,940,lv,Randall A. Terry,0
Quinnipiac University,Live Phone,North Carolina,940,lv,Kamala Harris,50
Quinnipiac University,Live Phone,North Carolina,940,lv,Donald Trump,47
Quinnipiac University,Live Phone,Georgia,969,lv,Kamala Harris,45
Quinnipiac University,Live Phone,Georgia,969,lv,Donald Trump,49
Quinnipiac University,Live Phone,Georgia,969,lv,Cornel West,1
Quinnipiac University,Live Phone,Georgia,969,lv,Claudia De La Cruz,1
Quinnipiac University,Live Phone,Georgia,969,lv,Jill Stein,0
Quinnipiac University,Live Phone,Georgia,969,lv,Chase Oliver,0
Quinnipiac University,Live Phone,Georgia,969,lv,Kamala Harris,46
Quinnipiac University,Live Phone,Georgia,969,lv,Donald Trump,49
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,lv,Kamala Harris,50
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,lv,Donald Trump,42
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,lv,Claudia De La Cruz,1
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,lv,Jill Stein,1
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,lv,Chase Oliver,1
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,lv,Cornel West,0
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,lv,Kamala Harris,51
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,lv,Donald Trump,43
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,rv,Kamala Harris,49
The Washington Post/George Mason University Schar School of Policy and Government,Live Phone/Text-to-Web,Virginia,1005,rv,Donald Trump,42
